issuer_code,type_day,day_period,violation_code,count
355497,Weekend,AM,31,14
355497,Weekend,AM,37,20
355497,Weekend,AM,38,135
355497,Weekend,AM,40,5
355497,Weekend,AM,42,4
355497,Weekend,AM,46,5
355497,Weekend,AM,47,57
355497,Weekend,AM,69,63
355497,Weekend,AM,71,13
355497,Weekend,PM,14,1
355497,Weekend,PM,16,2
355497,Weekend,PM,17,8
355497,Weekend,PM,31,10
355497,Weekend,PM,37,7
355497,Weekend,PM,38,18
355497,Weekend,PM,40,7
355497,Weekend,PM,47,9
355497,Weekend,PM,69,4
355497,Weekend,PM,71,10
355530,Week,AM,14,161
355530,Week,AM,16,191
355530,Week,AM,17,4
355530,Week,AM,19,18
355530,Week,AM,20,191
355530,Week,AM,21,72
355530,Week,AM,31,61
355530,Week,AM,37,49
355530,Week,AM,38,222
355530,Week,AM,40,3
355530,Week,AM,42,24
355530,Week,AM,46,59
355530,Week,AM,69,122
355530,Week,AM,71,19
355530,Week,PM,14,235
355530,Week,PM,16,247
355530,Week,PM,17,7
355530,Week,PM,19,67
355530,Week,PM,20,240
355530,Week,PM,21,2
355530,Week,PM,31,125
355530,Week,PM,37,306
355530,Week,PM,38,403
355530,Week,PM,40,15
355530,Week,PM,42,26
355530,Week,PM,46,98
355530,Week,PM,69,102
355530,Week,PM,71,43
355530,Weekend,AM,14,19
355530,Weekend,AM,16,7
355530,Weekend,AM,19,3
355530,Weekend,AM,20,2
355530,Weekend,AM,37,1
355530,Weekend,AM,38,2
355530,Weekend,AM,40,2
355530,Weekend,AM,46,3
355530,Weekend,AM,69,1
355530,Weekend,AM,71,1
355530,Weekend,PM,14,20
355530,Weekend,PM,16,9
355530,Weekend,PM,19,4
355530,Weekend,PM,20,19
355530,Weekend,PM,40,6
355530,Weekend,PM,46,1
355530,Weekend,PM,71,1
355532,Week,AM,14,94
355532,Week,AM,16,20
355532,Week,AM,17,13
355532,Week,AM,19,17
355532,Week,AM,20,102
355532,Week,AM,21,10
355532,Week,AM,31,55
355532,Week,AM,37,66
355532,Week,AM,38,258
355532,Week,AM,40,26
355532,Week,AM,46,69
355532,Week,AM,71,19
355532,Week,PM,14,110
355532,Week,PM,16,21
355532,Week,PM,17,26
355532,Week,PM,19,33
355532,Week,PM,20,114
355532,Week,PM,21,1
355532,Week,PM,31,32
355532,Week,PM,37,110
355532,Week,PM,38,290
355532,Week,PM,40,23
355532,Week,PM,46,83
355532,Week,PM,71,18
355532,Weekend,AM,14,29
355532,Weekend,AM,16,9
355532,Weekend,AM,19,7
355532,Weekend,AM,20,27
355532,Weekend,AM,31,16
355532,Weekend,AM,37,3
355532,Weekend,AM,38,29
355532,Weekend,AM,40,7
355532,Weekend,AM,46,7
355532,Weekend,AM,71,7
355532,Weekend,PM,14,54
355532,Weekend,PM,16,11
355532,Weekend,PM,19,12
355532,Weekend,PM,20,57
355532,Weekend,PM,31,3
355532,Weekend,PM,37,5
355532,Weekend,PM,38,16
355532,Weekend,PM,40,15
355532,Weekend,PM,46,9
355532,Weekend,PM,71,8
355538,Week,AM,14,361
355538,Week,AM,16,425
355538,Week,AM,17,43
355538,Week,AM,19,85
355538,Week,AM,20,444
355538,Week,AM,21,107
355538,Week,AM,31,54
355538,Week,AM,37,275
355538,Week,AM,38,562
355538,Week,AM,40,44
355538,Week,AM,42,2
355538,Week,AM,46,151
355538,Week,AM,69,218
355538,Week,AM,71,85
355538,Week,PM,14,241
355538,Week,PM,16,211
355538,Week,PM,17,19
355538,Week,PM,19,42
355538,Week,PM,20,257
355538,Week,PM,21,12
355538,Week,PM,31,61
355538,Week,PM,37,219
355538,Week,PM,38,217
355538,Week,PM,40,24
355538,Week,PM,46,52
355538,Week,PM,69,169
355538,Week,PM,71,26
355538,Weekend,AM,14,1
355538,Weekend,AM,20,1
355538,Weekend,AM,40,4
355538,Weekend,AM,46,1
355538,Weekend,AM,71,1
355538,Weekend,PM,14,3
355538,Weekend,PM,19,1
355538,Weekend,PM,20,1
355538,Weekend,PM,40,4
355538,Weekend,PM,46,1
355538,Weekend,PM,71,1
355546,Week,AM,14,3
355546,Week,AM,16,13
355546,Week,AM,20,5
355546,Week,AM,21,12
355546,Week,AM,37,1
355546,Week,AM,38,7
355546,Week,AM,40,1
355546,Week,AM,69,1
355546,Week,AM,71,1
355546,Week,PM,14,422
355546,Week,PM,16,206
355546,Week,PM,17,4
355546,Week,PM,19,70
355546,Week,PM,20,399
355546,Week,PM,31,17
355546,Week,PM,37,44
355546,Week,PM,38,118
355546,Week,PM,40,51
355546,Week,PM,42,4
355546,Week,PM,46,70
355546,Week,PM,69,8
355546,Week,PM,71,28
355546,Weekend,AM,14,14
355546,Weekend,AM,16,5
355546,Weekend,AM,19,3
355546,Weekend,AM,20,33
355546,Weekend,AM,21,4
355546,Weekend,AM,38,5
355546,Weekend,AM,40,4
355546,Weekend,AM,46,3
355546,Weekend,AM,71,1
355546,Weekend,PM,14,75
355546,Weekend,PM,16,24
355546,Weekend,PM,17,5
355546,Weekend,PM,19,21
355546,Weekend,PM,20,93
355546,Weekend,PM,31,3
355546,Weekend,PM,37,5
355546,Weekend,PM,38,18
355546,Weekend,PM,40,19
355546,Weekend,PM,46,16
355546,Weekend,PM,71,11
355567,Week,AM,37,5
355567,Week,AM,38,11
355567,Week,PM,14,540
355567,Week,PM,16,259
355567,Week,PM,17,193
355567,Week,PM,19,141
355567,Week,PM,20,327
355567,Week,PM,21,20
355567,Week,PM,31,1
355567,Week,PM,37,117
355567,Week,PM,38,366
355567,Week,PM,40,351
355567,Week,PM,46,173
355567,Week,PM,69,1
355567,Week,PM,71,63
355567,Weekend,AM,14,21
355567,Weekend,AM,16,2
355567,Weekend,AM,17,14
355567,Weekend,AM,19,11
355567,Weekend,AM,20,21
355567,Weekend,AM,21,3
355567,Weekend,AM,37,12
355567,Weekend,AM,38,52
355567,Weekend,AM,40,51
355567,Weekend,AM,46,6
355567,Weekend,AM,71,9
355567,Weekend,PM,14,54
355567,Weekend,PM,16,16
355567,Weekend,PM,17,48
355567,Weekend,PM,19,51
355567,Weekend,PM,20,72
355567,Weekend,PM,37,23
355567,Weekend,PM,38,63
355567,Weekend,PM,40,112
355567,Weekend,PM,46,20
355567,Weekend,PM,71,12
355588,Week,AM,14,660
355588,Week,AM,16,20
355588,Week,AM,17,13
355588,Week,AM,19,46
355588,Week,AM,20,20
355588,Week,AM,21,1
355588,Week,AM,31,86
355588,Week,AM,38,6
355588,Week,AM,40,9
355588,Week,AM,42,5
355588,Week,AM,46,173
355588,Week,AM,47,149
355588,Week,AM,69,82
355588,Week,PM,14,15
355588,Week,PM,31,7
355588,Week,PM,42,1
355588,Week,PM,47,5
355588,Week,PM,69,1
355588,Weekend,AM,14,110
355588,Weekend,AM,16,1
355588,Weekend,AM,17,5
355588,Weekend,AM,19,12
355588,Weekend,AM,20,2
355588,Weekend,AM,31,20
355588,Weekend,AM,38,1
355588,Weekend,AM,40,1
355588,Weekend,AM,46,13
355588,Weekend,AM,47,12
355588,Weekend,AM,69,12
355588,Weekend,AM,71,1
355588,Weekend,PM,14,54
355588,Weekend,PM,17,2
355588,Weekend,PM,19,4
355588,Weekend,PM,20,1
355588,Weekend,PM,40,1
355588,Weekend,PM,46,12
355619,Week,AM,14,17
355619,Week,AM,16,8
355619,Week,AM,17,2
355619,Week,AM,20,11
355619,Week,AM,21,31
355619,Week,AM,31,1
355619,Week,AM,37,5
355619,Week,AM,38,17
355619,Week,AM,40,7
355619,Week,AM,46,30
355619,Week,AM,69,7
355619,Week,AM,71,1
355619,Week,PM,14,426
355619,Week,PM,16,383
355619,Week,PM,17,55
355619,Week,PM,19,52
355619,Week,PM,20,604
355619,Week,PM,21,17
355619,Week,PM,31,45
355619,Week,PM,37,37
355619,Week,PM,38,125
355619,Week,PM,40,74
355619,Week,PM,42,1
355619,Week,PM,46,672
355619,Week,PM,69,36
355619,Week,PM,71,50
355619,Weekend,AM,14,19
355619,Weekend,AM,16,3
355619,Weekend,AM,17,5
355619,Weekend,AM,19,5
355619,Weekend,AM,20,40
355619,Weekend,AM,21,1
355619,Weekend,AM,31,1
355619,Weekend,AM,37,1
355619,Weekend,AM,38,5
355619,Weekend,AM,40,12
355619,Weekend,AM,46,8
355619,Weekend,AM,71,2
355619,Weekend,PM,14,33
355619,Weekend,PM,16,1
355619,Weekend,PM,17,1
355619,Weekend,PM,19,10
355619,Weekend,PM,20,29
355619,Weekend,PM,31,1
355619,Weekend,PM,40,12
355619,Weekend,PM,46,6
355619,Weekend,PM,71,5
355639,Week,AM,14,10
355639,Week,AM,16,1
355639,Week,AM,17,1
355639,Week,AM,19,6
355639,Week,AM,20,7
355639,Week,AM,21,8
355639,Week,AM,38,3
355639,Week,AM,40,6
355639,Week,AM,46,1
355639,Week,AM,71,1
355639,Week,PM,14,652
355639,Week,PM,16,125
355639,Week,PM,17,69
355639,Week,PM,19,140
355639,Week,PM,20,597
355639,Week,PM,31,2
355639,Week,PM,37,30
355639,Week,PM,38,73
355639,Week,PM,40,365
355639,Week,PM,46,307
355639,Week,PM,71,51
355639,Weekend,AM,14,19
355639,Weekend,AM,16,1
355639,Weekend,AM,17,5
355639,Weekend,AM,19,4
355639,Weekend,AM,20,13
355639,Weekend,AM,40,24
355639,Weekend,AM,46,7
355639,Weekend,PM,14,1
355639,Weekend,PM,19,2
355639,Weekend,PM,20,2
355639,Weekend,PM,37,1
355639,Weekend,PM,38,2
355639,Weekend,PM,40,6
355639,Weekend,PM,46,3
355642,Week,AM,14,86
355642,Week,AM,17,32
355642,Week,AM,19,12
355642,Week,AM,20,1
355642,Week,AM,31,5
355642,Week,AM,37,20
355642,Week,AM,38,42
355642,Week,AM,42,106
355642,Week,AM,47,121
355642,Week,AM,69,505
355642,Week,AM,71,13
355642,Week,PM,14,245
355642,Week,PM,16,3
355642,Week,PM,17,54
355642,Week,PM,19,44
355642,Week,PM,20,17
355642,Week,PM,31,39
355642,Week,PM,37,225
355642,Week,PM,38,242
355642,Week,PM,42,647
355642,Week,PM,47,262
355642,Week,PM,69,1002
355642,Week,PM,71,32
355642,Weekend,AM,14,7
355642,Weekend,AM,20,3
355642,Weekend,AM,21,18
355642,Weekend,AM,31,3
355642,Weekend,AM,37,1
355642,Weekend,AM,38,16
355642,Weekend,AM,42,2
355642,Weekend,AM,47,5
355642,Weekend,AM,69,15
355642,Weekend,AM,71,1
355642,Weekend,PM,14,18
355642,Weekend,PM,16,7
355642,Weekend,PM,17,5
355642,Weekend,PM,19,5
355642,Weekend,PM,20,12
355642,Weekend,PM,31,24
355642,Weekend,PM,37,160
355642,Weekend,PM,38,242
355642,Weekend,PM,42,13
355642,Weekend,PM,47,44
355642,Weekend,PM,69,32
355642,Weekend,PM,71,36
355675,Week,AM,14,228
355675,Week,AM,16,1
355675,Week,AM,17,26
355675,Week,AM,19,23
355675,Week,AM,20,96
355675,Week,AM,21,81
355675,Week,AM,31,113
355675,Week,AM,37,54
355675,Week,AM,38,153
355675,Week,AM,40,5
355675,Week,AM,42,133
355675,Week,AM,47,268
355675,Week,AM,69,1005
355675,Week,AM,71,44
355675,Week,PM,14,39
355675,Week,PM,16,6
355675,Week,PM,17,29
355675,Week,PM,19,6
355675,Week,PM,20,143
355675,Week,PM,31,62
355675,Week,PM,37,42
355675,Week,PM,38,24
355675,Week,PM,42,246
355675,Week,PM,46,1
355675,Week,PM,47,94
355675,Week,PM,69,430
355675,Week,PM,71,16
355675,Weekend,AM,14,32
355675,Weekend,AM,17,11
355675,Weekend,AM,19,5
355675,Weekend,AM,20,3
355675,Weekend,AM,21,115
355675,Weekend,AM,31,27
355675,Weekend,AM,37,21
355675,Weekend,AM,38,176
355675,Weekend,AM,40,3
355675,Weekend,AM,42,1
355675,Weekend,AM,46,1
355675,Weekend,AM,47,61
355675,Weekend,AM,69,35
355675,Weekend,AM,71,34
355675,Weekend,PM,14,9
355675,Weekend,PM,17,10
355675,Weekend,PM,19,3
355675,Weekend,PM,20,1
355675,Weekend,PM,31,3
355675,Weekend,PM,37,11
355675,Weekend,PM,38,15
355675,Weekend,PM,40,1
355675,Weekend,PM,47,10
355675,Weekend,PM,69,5
355675,Weekend,PM,71,5
355677,Week,AM,14,45
355677,Week,AM,16,22
355677,Week,AM,17,5
355677,Week,AM,19,31
355677,Week,AM,20,27
355677,Week,AM,21,243
355677,Week,AM,37,653
355677,Week,AM,38,704
355677,Week,AM,40,112
355677,Week,AM,46,16
355677,Week,AM,71,44
355677,Week,PM,14,59
355677,Week,PM,16,17
355677,Week,PM,17,9
355677,Week,PM,19,34
355677,Week,PM,20,57
355677,Week,PM,21,15
355677,Week,PM,31,1
355677,Week,PM,37,634
355677,Week,PM,38,324
355677,Week,PM,40,127
355677,Week,PM,46,26
355677,Week,PM,69,1
355677,Week,PM,71,38
355677,Weekend,AM,14,14
355677,Weekend,AM,17,10
355677,Weekend,AM,19,9
355677,Weekend,AM,20,22
355677,Weekend,AM,40,153
355677,Weekend,AM,46,7
355677,Weekend,AM,71,66
355677,Weekend,PM,14,41
355677,Weekend,PM,16,48
355677,Weekend,PM,17,6
355677,Weekend,PM,19,29
355677,Weekend,PM,20,79
355677,Weekend,PM,37,294
355677,Weekend,PM,38,190
355677,Weekend,PM,40,121
355677,Weekend,PM,46,6
355677,Weekend,PM,69,2
355677,Weekend,PM,71,44
355710,Week,AM,14,400
355710,Week,AM,16,96
355710,Week,AM,17,97
355710,Week,AM,19,43
355710,Week,AM,20,363
355710,Week,AM,21,1252
355710,Week,AM,31,31
355710,Week,AM,37,43
355710,Week,AM,38,145
355710,Week,AM,40,96
355710,Week,AM,42,22
355710,Week,AM,46,95
355710,Week,AM,69,65
355710,Week,AM,71,153
355710,Week,PM,14,53
355710,Week,PM,16,8
355710,Week,PM,17,15
355710,Week,PM,19,7
355710,Week,PM,20,32
355710,Week,PM,21,52
355710,Week,PM,31,5
355710,Week,PM,37,36
355710,Week,PM,38,64
355710,Week,PM,40,16
355710,Week,PM,42,8
355710,Week,PM,46,15
355710,Week,PM,69,19
355710,Week,PM,71,18
355710,Weekend,AM,14,56
355710,Weekend,AM,16,11
355710,Weekend,AM,17,18
355710,Weekend,AM,19,13
355710,Weekend,AM,20,69
355710,Weekend,AM,21,20
355710,Weekend,AM,31,12
355710,Weekend,AM,37,8
355710,Weekend,AM,38,52
355710,Weekend,AM,40,25
355710,Weekend,AM,42,1
355710,Weekend,AM,46,9
355710,Weekend,AM,69,6
355710,Weekend,AM,71,53
355710,Weekend,PM,14,29
355710,Weekend,PM,16,11
355710,Weekend,PM,17,2
355710,Weekend,PM,19,4
355710,Weekend,PM,20,42
355710,Weekend,PM,31,2
355710,Weekend,PM,37,9
355710,Weekend,PM,38,14
355710,Weekend,PM,40,16
355710,Weekend,PM,46,14
355710,Weekend,PM,69,6
355710,Weekend,PM,71,24
356181,Week,AM,14,1288
356181,Week,AM,16,364
356181,Week,AM,17,48
356181,Week,AM,19,122
356181,Week,AM,20,18
356181,Week,AM,21,17
356181,Week,AM,31,458
356181,Week,AM,38,11
356181,Week,AM,40,61
356181,Week,AM,42,8
356181,Week,AM,46,98
356181,Week,AM,47,117
356181,Week,AM,69,232
356181,Week,AM,71,22
356181,Week,PM,14,37
356181,Week,PM,16,7
356181,Week,PM,19,2
356181,Week,PM,20,4
356181,Week,PM,31,13
356181,Week,PM,40,1
356181,Week,PM,42,1
356181,Week,PM,46,1
356181,Week,PM,47,6
356181,Week,PM,69,4
356181,Week,PM,71,1
356181,Weekend,AM,14,104
356181,Weekend,AM,16,12
356181,Weekend,AM,17,8
356181,Weekend,AM,19,15
356181,Weekend,AM,21,1
356181,Weekend,AM,31,43
356181,Weekend,AM,38,3
356181,Weekend,AM,40,20
356181,Weekend,AM,42,1
356181,Weekend,AM,46,15
356181,Weekend,AM,47,13
356181,Weekend,AM,69,10
356181,Weekend,AM,71,1
356181,Weekend,PM,14,11
356181,Weekend,PM,17,1
356181,Weekend,PM,19,1
356181,Weekend,PM,31,9
356181,Weekend,PM,38,1
356181,Weekend,PM,40,1
356181,Weekend,PM,42,3
356181,Weekend,PM,46,1
356181,Weekend,PM,47,1
356181,Weekend,PM,69,2
356214,Week,AM,14,145
356214,Week,AM,16,92
356214,Week,AM,17,12
356214,Week,AM,19,57
356214,Week,AM,20,36
356214,Week,AM,21,891
356214,Week,AM,31,1
356214,Week,AM,37,624
356214,Week,AM,38,851
356214,Week,AM,40,38
356214,Week,AM,46,16
356214,Week,AM,69,2
356214,Week,AM,71,61
356214,Week,PM,14,20
356214,Week,PM,16,27
356214,Week,PM,17,4
356214,Week,PM,19,15
356214,Week,PM,20,12
356214,Week,PM,21,10
356214,Week,PM,37,218
356214,Week,PM,38,181
356214,Week,PM,40,11
356214,Week,PM,46,13
356214,Week,PM,71,14
356214,Weekend,AM,14,4
356214,Weekend,AM,16,48
356214,Weekend,AM,19,4
356214,Weekend,AM,20,10
356214,Weekend,AM,21,36
356214,Weekend,AM,37,13
356214,Weekend,AM,38,140
356214,Weekend,AM,40,24
356214,Weekend,AM,46,7
356214,Weekend,AM,71,63
356214,Weekend,PM,20,1
356214,Weekend,PM,37,7
356214,Weekend,PM,38,12
356214,Weekend,PM,40,2
356214,Weekend,PM,46,1
356214,Weekend,PM,71,5
356225,Week,AM,14,674
356225,Week,AM,16,28
356225,Week,AM,17,20
356225,Week,AM,19,65
356225,Week,AM,20,19
356225,Week,AM,21,168
356225,Week,AM,31,123
356225,Week,AM,37,16
356225,Week,AM,38,31
356225,Week,AM,40,64
356225,Week,AM,42,16
356225,Week,AM,46,38
356225,Week,AM,47,128
356225,Week,AM,69,138
356225,Week,AM,71,34
356225,Week,PM,14,865
356225,Week,PM,16,114
356225,Week,PM,17,60
356225,Week,PM,19,85
356225,Week,PM,20,35
356225,Week,PM,21,80
356225,Week,PM,31,403
356225,Week,PM,37,84
356225,Week,PM,38,177
356225,Week,PM,40,65
356225,Week,PM,42,10
356225,Week,PM,46,76
356225,Week,PM,47,58
356225,Week,PM,69,52
356225,Week,PM,71,44
356225,Weekend,AM,14,187
356225,Weekend,AM,16,26
356225,Weekend,AM,17,12
356225,Weekend,AM,19,39
356225,Weekend,AM,20,19
356225,Weekend,AM,21,5
356225,Weekend,AM,31,25
356225,Weekend,AM,37,1
356225,Weekend,AM,38,15
356225,Weekend,AM,40,49
356225,Weekend,AM,42,2
356225,Weekend,AM,46,27
356225,Weekend,AM,47,14
356225,Weekend,AM,69,9
356225,Weekend,AM,71,13
356225,Weekend,PM,14,187
356225,Weekend,PM,16,18
356225,Weekend,PM,17,23
356225,Weekend,PM,19,51
356225,Weekend,PM,20,19
356225,Weekend,PM,31,35
356225,Weekend,PM,37,8
356225,Weekend,PM,38,43
356225,Weekend,PM,40,57
356225,Weekend,PM,46,34
356225,Weekend,PM,47,3
356225,Weekend,PM,69,9
356225,Weekend,PM,71,12
356259,Week,AM,14,22
356259,Week,AM,16,3
356259,Week,AM,17,3
356259,Week,AM,19,3
356259,Week,AM,20,19
356259,Week,AM,37,2
356259,Week,AM,38,10
356259,Week,AM,40,4
356259,Week,AM,46,1
356259,Week,AM,69,1
356259,Week,PM,14,282
356259,Week,PM,16,325
356259,Week,PM,17,53
356259,Week,PM,19,51
356259,Week,PM,20,402
356259,Week,PM,21,6
356259,Week,PM,31,1
356259,Week,PM,37,57
356259,Week,PM,38,214
356259,Week,PM,40,96
356259,Week,PM,42,4
356259,Week,PM,46,23
356259,Week,PM,69,21
356259,Week,PM,71,32
356259,Weekend,AM,14,31
356259,Weekend,AM,16,6
356259,Weekend,AM,17,19
356259,Weekend,AM,19,30
356259,Weekend,AM,20,44
356259,Weekend,AM,38,10
356259,Weekend,AM,40,24
356259,Weekend,AM,46,2
356259,Weekend,AM,69,1
356259,Weekend,AM,71,6
356259,Weekend,PM,14,158
356259,Weekend,PM,16,59
356259,Weekend,PM,17,113
356259,Weekend,PM,19,101
356259,Weekend,PM,20,314
356259,Weekend,PM,37,11
356259,Weekend,PM,38,89
356259,Weekend,PM,40,184
356259,Weekend,PM,46,5
356259,Weekend,PM,71,20
356261,Week,AM,14,283
356261,Week,AM,16,111
356261,Week,AM,17,16
356261,Week,AM,19,103
356261,Week,AM,20,116
356261,Week,AM,21,961
356261,Week,AM,31,9
356261,Week,AM,37,79
356261,Week,AM,38,174
356261,Week,AM,40,313
356261,Week,AM,46,36
356261,Week,AM,47,7
356261,Week,AM,69,15
356261,Week,AM,71,43
356261,Week,PM,14,38
356261,Week,PM,16,16
356261,Week,PM,17,1
356261,Week,PM,19,26
356261,Week,PM,20,25
356261,Week,PM,21,22
356261,Week,PM,37,166
356261,Week,PM,38,159
356261,Week,PM,40,56
356261,Week,PM,46,25
356261,Week,PM,71,20
356261,Weekend,AM,14,27
356261,Weekend,AM,16,13
356261,Weekend,AM,17,1
356261,Weekend,AM,19,16
356261,Weekend,AM,20,11
356261,Weekend,AM,21,6
356261,Weekend,AM,31,2
356261,Weekend,AM,37,8
356261,Weekend,AM,38,34
356261,Weekend,AM,40,184
356261,Weekend,AM,46,2
356261,Weekend,AM,71,23
356261,Weekend,PM,14,5
356261,Weekend,PM,16,2
356261,Weekend,PM,17,1
356261,Weekend,PM,19,2
356261,Weekend,PM,20,1
356261,Weekend,PM,37,1
356261,Weekend,PM,38,2
356261,Weekend,PM,40,18
356261,Weekend,PM,46,1
356261,Weekend,PM,71,1
356262,Week,AM,14,243
356262,Week,AM,16,97
356262,Week,AM,17,35
356262,Week,AM,19,74
356262,Week,AM,20,279
356262,Week,AM,21,90
356262,Week,AM,37,130
356262,Week,AM,38,447
356262,Week,AM,40,463
356262,Week,AM,46,193
356262,Week,AM,71,356
356262,Week,PM,14,73
356262,Week,PM,16,50
356262,Week,PM,17,7
356262,Week,PM,19,26
356262,Week,PM,20,34
356262,Week,PM,21,16
356262,Week,PM,37,35
356262,Week,PM,38,77
356262,Week,PM,40,102
356262,Week,PM,46,43
356262,Week,PM,71,37
356262,Weekend,AM,14,36
356262,Weekend,AM,16,48
356262,Weekend,AM,17,4
356262,Weekend,AM,19,8
356262,Weekend,AM,20,68
356262,Weekend,AM,21,116
356262,Weekend,AM,37,14
356262,Weekend,AM,38,107
356262,Weekend,AM,40,195
356262,Weekend,AM,46,17
356262,Weekend,AM,71,121
356262,Weekend,PM,14,1
356262,Weekend,PM,17,1
356262,Weekend,PM,19,1
356262,Weekend,PM,20,1
356262,Weekend,PM,38,4
356262,Weekend,PM,40,4
356262,Weekend,PM,46,2
356304,Week,AM,14,84
356304,Week,AM,16,2
356304,Week,AM,17,34
356304,Week,AM,19,13
356304,Week,AM,20,8
356304,Week,AM,31,40
356304,Week,AM,37,3
356304,Week,AM,38,10
356304,Week,AM,40,4
356304,Week,AM,42,47
356304,Week,AM,46,3
356304,Week,AM,47,172
356304,Week,AM,69,384
356304,Week,AM,71,8
356304,Week,PM,14,591
356304,Week,PM,16,24
356304,Week,PM,17,36
356304,Week,PM,19,83
356304,Week,PM,20,49
356304,Week,PM,31,535
356304,Week,PM,37,127
356304,Week,PM,38,214
356304,Week,PM,40,22
356304,Week,PM,42,464
356304,Week,PM,46,61
356304,Week,PM,47,299
356304,Week,PM,69,1026
356304,Week,PM,71,67
356304,Weekend,AM,14,16
356304,Weekend,AM,16,6
356304,Weekend,AM,17,14
356304,Weekend,AM,19,3
356304,Weekend,AM,20,11
356304,Weekend,AM,21,53
356304,Weekend,AM,31,2
356304,Weekend,AM,37,3
356304,Weekend,AM,38,90
356304,Weekend,AM,40,3
356304,Weekend,AM,47,24
356304,Weekend,AM,69,1
356304,Weekend,AM,71,10
356304,Weekend,PM,14,70
356304,Weekend,PM,16,16
356304,Weekend,PM,17,36
356304,Weekend,PM,19,13
356304,Weekend,PM,20,21
356304,Weekend,PM,31,61
356304,Weekend,PM,37,108
356304,Weekend,PM,38,219
356304,Weekend,PM,40,29
356304,Weekend,PM,42,10
356304,Weekend,PM,46,22
356304,Weekend,PM,47,56
356304,Weekend,PM,69,34
356304,Weekend,PM,71,21
356314,Week,AM,14,30
356314,Week,AM,16,28
356314,Week,AM,19,19
356314,Week,AM,20,16
356314,Week,AM,21,304
356314,Week,AM,37,610
356314,Week,AM,38,391
356314,Week,AM,40,19
356314,Week,AM,46,9
356314,Week,AM,69,1
356314,Week,AM,71,45
356314,Week,PM,14,55
356314,Week,PM,16,38
356314,Week,PM,17,1
356314,Week,PM,19,15
356314,Week,PM,20,38
356314,Week,PM,21,10
356314,Week,PM,31,1
356314,Week,PM,37,1342
356314,Week,PM,38,788
356314,Week,PM,40,71
356314,Week,PM,42,1
356314,Week,PM,46,16
356314,Week,PM,69,1
356314,Week,PM,71,89
356314,Weekend,AM,14,7
356314,Weekend,AM,16,2
356314,Weekend,AM,17,7
356314,Weekend,AM,19,5
356314,Weekend,AM,20,21
356314,Weekend,AM,40,73
356314,Weekend,AM,46,5
356314,Weekend,AM,71,96
356314,Weekend,PM,14,7
356314,Weekend,PM,16,3
356314,Weekend,PM,17,6
356314,Weekend,PM,19,15
356314,Weekend,PM,20,56
356314,Weekend,PM,37,298
356314,Weekend,PM,38,275
356314,Weekend,PM,40,100
356314,Weekend,PM,46,11
356314,Weekend,PM,71,97
356352,Week,AM,14,228
356352,Week,AM,16,1482
356352,Week,AM,17,14
356352,Week,AM,19,43
356352,Week,AM,20,290
356352,Week,AM,21,509
356352,Week,AM,37,2
356352,Week,AM,38,5
356352,Week,AM,40,125
356352,Week,AM,46,124
356352,Week,AM,69,2
356352,Week,AM,71,61
356352,Week,PM,14,11
356352,Week,PM,16,74
356352,Week,PM,19,5
356352,Week,PM,20,16
356352,Week,PM,37,2
356352,Week,PM,38,2
356352,Week,PM,40,4
356352,Week,PM,46,17
356352,Week,PM,69,1
356352,Week,PM,71,2
356352,Weekend,AM,14,11
356352,Weekend,AM,16,14
356352,Weekend,AM,17,8
356352,Weekend,AM,20,1
356352,Weekend,AM,40,10
356352,Weekend,AM,46,1
356352,Weekend,AM,71,1
356352,Weekend,PM,14,72
356352,Weekend,PM,16,89
356352,Weekend,PM,17,43
356352,Weekend,PM,19,16
356352,Weekend,PM,20,48
356352,Weekend,PM,37,3
356352,Weekend,PM,38,14
356352,Weekend,PM,40,76
356352,Weekend,PM,46,27
356352,Weekend,PM,71,13
356356,Week,AM,14,514
356356,Week,AM,16,20
356356,Week,AM,17,93
356356,Week,AM,19,183
356356,Week,AM,20,75
356356,Week,AM,21,795
356356,Week,AM,31,71
356356,Week,AM,37,6
356356,Week,AM,38,60
356356,Week,AM,40,33
356356,Week,AM,42,4
356356,Week,AM,46,106
356356,Week,AM,47,759
356356,Week,AM,69,282
356356,Week,AM,71,23
356356,Week,PM,14,6
356356,Week,PM,16,2
356356,Week,PM,17,1
356356,Week,PM,19,6
356356,Week,PM,20,6
356356,Week,PM,31,15
356356,Week,PM,37,30
356356,Week,PM,38,40
356356,Week,PM,40,6
356356,Week,PM,42,2
356356,Week,PM,46,2
356356,Week,PM,47,22
356356,Week,PM,69,19
356356,Week,PM,71,7
356484,Week,AM,14,149
356484,Week,AM,17,73
356484,Week,AM,19,13
356484,Week,AM,31,16
356484,Week,AM,38,1
356484,Week,AM,40,5
356484,Week,AM,42,23
356484,Week,AM,46,1
356484,Week,AM,47,277
356484,Week,AM,69,309
356484,Week,AM,71,26
356484,Week,PM,14,422
356484,Week,PM,16,43
356484,Week,PM,17,79
356484,Week,PM,19,68
356484,Week,PM,20,7
356484,Week,PM,31,64
356484,Week,PM,37,73
356484,Week,PM,38,239
356484,Week,PM,40,5
356484,Week,PM,42,143
356484,Week,PM,46,9
356484,Week,PM,47,410
356484,Week,PM,69,777
356484,Week,PM,71,34
356484,Weekend,AM,14,51
356484,Weekend,AM,17,30
356484,Weekend,AM,19,17
