issuer_code,vcount,dcount
929905,74,7
929913,2,2
929915,14,2
929923,1917,137
929925,1,1
929927,7,5
929929,1,1
929936,2,2
929937,1,1
929940,1,1
929953,3,3
929963,1,1
929973,7,7
929974,79,30
929979,1,1
929983,12,10
929988,1,1
930000,1,1
930008,1,1
930020,2,1
930036,1,1
930042,2,2
930049,1,1
930050,1,1
930054,14,12
930056,81,39
930057,2,2
930062,30,20
930063,1,1
930071,2,2
930081,2,2
930084,1,1
930087,1,1
930106,1,1
930115,4,2
930123,2,2
930130,60,24
930147,87,32
930152,3,2
930157,70,31
930175,1,1
930176,12,7
930179,1,1
930180,16,8
930200,1,1
930211,1,1
930214,1,1
930220,1,1
930222,1,1
930224,1,1
930227,1,1
930229,17,4
930230,68,26
930236,1,1
930237,1,1
930241,1,1
930253,1,1
930254,1,1
930265,3,3
930266,1,1
930268,10,7
930270,1,1
930271,1,1
930277,110,36
930279,2,2
930294,10,8
930298,8,6
930304,2,2
930305,1,1
930313,74,33
930318,1,1
930328,1,1
930340,1,1
930346,35,16
930363,1,1
930374,6,2
930376,1,1
930383,1,1
930395,1,1
930406,2,2
930429,6,2
930430,19,12
930433,1,1
930442,2,2
930454,107,7
930460,1,1
930461,1,1
930465,1,1
930467,1,1
930468,4,2
930479,50,32
930480,1,1
930486,2,2
930489,4,1
930504,82,52
930507,5,5
930509,1,1
930515,1,1
930523,76,27
930530,2,2
930533,21,8
930535,1,1
930545,1,1
930547,1,1
930550,1,1
930552,14,13
930554,3,3
930564,2,2
930572,2,2
930581,1,1
930585,7,6
930595,71,33
930597,1,1
930598,2,2
930599,1,1
930603,95,38
930604,1,1
930605,1,1
930609,10,2
930623,1,1
930627,1,1
930628,1,1
930629,1,1
930631,36,16
930638,1,1
930653,1,1
930656,1,1
930678,1,1
930681,4,3
930692,4,4
930694,78,30
930704,103,47
930720,74,40
930722,21,7
930723,1,1
930726,1,1
930728,1,1
930743,1,1
930745,3,3
930747,2,1
930764,1,1
930771,80,29
930773,1,1
930781,1,1
930783,1,1
930786,1,1
930790,52,3
930794,65,20
930795,1,1
930799,3,3
930816,1,1
930823,1,1
930825,1,1
930827,1,1
930830,80,28
930832,3,2
930836,2,2
930838,1,1
930839,1,1
930856,71,46
930870,1,1
930873,1,1
930880,1,1
930885,2,2
930894,2,2
930895,1,1
930898,1,1
930900,1,1
930910,62,20
930923,1,1
930927,24,6
930930,1,1
930960,11,11
930962,1,1
930966,1,1
930971,26,17
930986,95,42
930994,15,6
931001,1,1
931003,2,2
931006,1,1
931007,4,4
931008,43,24
931022,1,1
931027,25,17
931033,1,1
931054,1,1
931055,1,1
931056,1,1
931059,1,1
931061,31,10
931063,2,2
931067,1,1
931070,1,1
931072,1,1
931076,1,1
931077,5,5
931082,4,4
931085,1,1
931087,222,78
931095,1,1
931098,4,1
931099,4,2
931105,1,1
931107,1,1
931108,42,25
931110,1,1
931113,17,15
931117,47,25
931124,1,1
931127,1,1
931128,2,2
931130,1,1
931131,9,4
931134,1,1
931136,1,1
931139,5,5
931141,2,2
931142,1,1
931147,9,3
931154,1,1
931158,1,1
931161,1,1
931171,1,1
931181,1,1
931198,1,1
931217,1,1
931223,2,1
931227,1,1
931247,1,1
931257,2,2
931260,4,3
931278,1,1
931281,1,1
931284,1,1
931286,1,1
931312,1,1
931315,1,1
931346,1,1
931369,1,1
931370,1,1
931377,1,1
931378,114,29
931380,1,1
931381,1,1
931387,5,3
931388,2,2
931391,1,1
931402,1,1
931407,1,1
931427,34,22
931445,26,2
931462,1,1
931465,4,1
931472,1,1
931473,1,1
931490,1,1
931493,2,2
931495,7,3
931497,1,1
931498,218,63
931505,2,2
931513,1,1
931525,1,1
931530,1,1
931531,1,1
931535,1,1
931536,7,6
931550,1,1
931553,3,3
931555,259,84
931556,14,12
931558,11,9
931565,4,4
931566,2,2
931580,1,1
931581,4,3
931583,2,2
931585,44,35
931586,3,3
931588,2,2
931593,1,1
931599,19,4
931600,23,5
931615,2,2
931618,1,1
931620,1,1
931623,1,1
931624,12,8
931625,2,2
931640,1,1
931643,1,1
931650,1,1
931655,1,1
931656,12,4
931658,1,1
931665,1,1
931680,8,2
931683,1,1
931697,1,1
931701,1,1
931702,82,44
931707,5,5
931708,2,2
931712,4,3
931727,2,1
931734,2,2
931744,4,4
931751,1,1
931753,1,1
931754,15,3
931757,95,35
931758,1,1
931775,1,1
931780,70,45
931792,1,1
931816,1,1
931836,1,1
931857,6,3
931861,2,2
931864,4,4
931867,35,24
931881,1,1
931888,1,1
931898,1,1
931900,1,1
931902,1,1
931905,1,1
931906,3,2
931907,5,5
931908,98,25
931917,2,2
931918,2,2
931920,5,5
931922,8,8
931923,2,2
931925,1,1
931927,465,54
931928,25,18
931943,72,33
931967,1,1
931970,1,1
931972,1,1
931973,69,34
931977,4,4
931985,2,2
931993,1,1
931995,27,20
931998,2,2
932002,1,1
932013,2,2
932016,19,9
932017,40,23
932021,2,1
932024,1,1
932037,1,1
932050,2,1
932054,54,33
932058,13,4
932062,1,1
932063,1,1
932070,2,2
932075,1,1
932076,1,1
932079,88,26
932084,1,1
932085,1,1
932092,3,2
932094,1,1
932097,1,1
932100,4,3
932106,1,1
932120,1,1
932128,3,3
932153,1,1
932158,1,1
932160,1,1
932178,92,27
932180,111,45
932182,1,1
932183,56,29
932185,1,1
932186,1,1
932188,3,3
932191,2,2
932193,1,1
932194,96,52
932196,1,1
932198,1,1
932199,3,2
932210,2,1
932220,1,1
932222,1,1
932227,36,8
932228,3,3
932231,2,1
932236,1,1
932251,1,1
932264,44,24
932265,1,1
932271,2,1
932277,158,82
932291,1,1
932293,1,1
932297,93,38
932302,2,2
932307,1,1
932312,1,1
932313,1,1
932318,4,4
932319,16,7
932320,1,1
932321,1,1
932325,34,25
932326,1,1
932328,3,2
932330,4,4
932331,3,3
932333,26,18
932336,74,38
932337,3,3
932348,2,2
932351,7,3
932361,42,21
932363,1,1
932365,44,19
932371,1,1
932375,1,1
932376,61,34
932379,1,1
932380,87,58
932382,2,2
932398,1,1
932400,35,22
932402,2846,142
932406,1,1
932407,2,2
932408,2,2
932412,1,1
932413,3,2
932423,1,1
932428,77,34
932432,3,3
932433,89,29
932436,1,1
932437,94,49
932460,3,1
932461,50,28
932462,1,1
932463,20,13
932467,1,1
932470,1,1
932474,1,1
932476,1,1
932489,46,15
932494,64,36
932495,1,1
932496,94,41
932497,1,1
932499,4,4
932520,3,2
932521,1,1
932522,7,7
932523,1,1
932524,2,2
932530,4,4
932531,1,1
932534,89,47
932537,13,6
932538,46,25
932544,1,1
932545,1,1
932546,1,1
932547,1,1
932550,1,1
932553,2,2
932554,2,2
932557,33,14
932559,1,1
932565,74,21
932570,1,1
932572,1,1
932578,1,1
932592,2,2
932597,7,7
932601,73,53
932602,92,43
932607,4,4
932609,1,1
932627,4,4
932630,8,2
932634,88,53
932639,1,1
932640,39,29
932642,5,5
932645,3,3
932646,3,3
932652,1,1
932659,2,1
932661,2,2
932662,1,1
932670,54,24
932701,1,1
932708,28,19
932720,11,4
932722,1,1
932725,1,1
932729,42,23
932731,4,2
932733,1,1
932737,1,1
932751,117,43
932770,1,1
932776,2,2
932778,3,3
932780,2,2
932781,1,1
932784,9,6
932788,1,1
932804,1,1
932823,5,4
932834,1,1
932842,10,6
932844,5,5
932845,2542,121
932846,2,2
932848,2,2
932860,2,2
932862,43,23
932867,1,1
932872,2,2
932882,1,1
932891,1,1
932892,2,2
932895,2,2
932896,1,1
932897,5,1
932903,1,1
932904,1,1
932906,72,44
932908,1,1
932912,2,1
932913,1,1
932915,73,64
932916,1,1
932917,23,17
932920,1,1
932921,82,49
932922,130,53
932923,3,3
932924,1,1
932926,47,33
932932,1,1
932941,110,50
932943,1,1
932945,1,1
932946,1,1
932952,1,1
932968,16,9
932970,53,35
932972,1,1
932974,2,2
932977,20,12
932978,1,1
932994,8,4
932999,2,2
933001,80,48
933007,1,1
933012,31,18
933015,1,1
933017,71,35
933027,1,1
933029,1,1
933035,1,1
933037,1,1
933038,95,47
933052,1,1
933053,24,16
933054,13,5
933055,22,11
933056,2,2
933057,2,2
933059,47,14
933067,2,2
933069,1,1
933072,1,1
933073,1,1
933079,31,19
933082,116,47
933083,1,1
933089,1,1
933093,1,1
933099,1,1
933100,25,13
933101,35,20
933107,1,1
933109,40,28
933119,26,16
933120,60,22
933123,12,5
933124,1,1
933127,2,2
933128,2,2
933145,1,1
933147,1,1
933149,95,36
933154,1,1
933159,46,16
933160,51,25
933162,3,3
933176,1,1
933179,1,1
933181,1,1
933191,1,1
933199,3,3
933203,12,4
933213,1,1
933222,128,20
933231,2,2
933246,1,1
933252,41,22
933257,10,4
933264,1,1
933273,7,5
933276,1,1
933277,1,1
933279,2,2
933282,1,1
933283,1,1
933284,1,1
933285,1,1
933291,1,1
933293,81,55
933294,3,2
933296,14,3
933297,1,1
933298,1,1
933301,1,1
933309,82,36
933318,3,3
933328,1,1
933334,1,1
933351,1,1
933352,10,5
933364,55,23
933371,6,5
933378,69,33
933384,70,35
933386,1,1
933391,48,29
933392,1,1
933393,1,1
933397,2,2
933400,4,1
933401,1,1
933404,17,10
933420,1,1
933421,7,5
933423,51,24
933425,20,6
933427,2,2
933428,1,1
933432,1,1
933437,5,2
933438,1,1
933440,1,1
933443,2,2
933444,2,2
933448,72,36
933459,14,10
933474,1,1
933475,67,35
933478,1,1
933490,100,29
933493,1,1
933496,1,1
933505,50,10
933508,1,1
933510,2,2
933513,3,3
933515,154,81
933517,1,1
933518,68,34
933519,5,1
933524,4,4
933529,1,1
933532,1,1
933535,1,1
933539,1,1
933548,2,2
933558,1,1
933559,12,4
933560,1,1
933567,1,1
933568,2,2
933575,1,1
933579,1,1
933588,1,1
933589,11,5
933597,2,2
933604,1,1
933612,1,1
933613,1,1
933617,2,1
933618,42,17
933625,2,2
933630,75,42
933631,59,29
933632,1,1
933659,1,1
933662,114,30
933664,1,1
933665,73,19
933671,1,1
933672,28,7
933677,97,54
933678,1,1
933679,1,1
933681,1,1
933686,1,1
933692,1,1
933695,1,1
933704,1,1
933708,4,4
933709,1,1
933725,1,1
933729,25,13
933737,50,11
933738,1,1
933745,3,3
933749,1,1
933750,1,1
933770,1,1
933771,1,1
933777,2,1
933781,1,1
933792,1,1
933793,2,2
933795,63,32
933796,50,39
933799,1,1
933805,1,1
933807,31,28
933809,1,1
933815,3,3
933817,41,19
933821,1,1
933822,3,3
933826,1,1
933839,1,1
933849,1,1
933851,2,2
933879,76,26
933882,1,1
933908,1,1
933918,84,33
933920,4,4
933923,1,1
933925,4,3
933928,212,65
933932,83,29
933945,1,1
933973,1,1
933975,1,1
933977,1,1
933992,1,1
933993,1,1
934005,2,1
934008,1,1
934015,3,3
934032,1,1
934036,1,1
934037,2,2
934040,79,52
934041,1,1
934044,1,1
934045,1,1
934046,3,3
934047,1,1
934052,7,5
934055,1,1
934059,1,1
934060,1,1
934062,73,32
934067,1,1
934068,47,11
934072,68,34
934075,1,1
934079,2,2
934088,9,7
934091,1,1
934092,55,14
934093,15,10
934095,45,23
934097,4,4
934099,81,31
934101,1,1
934104,1,1
934105,3,3
934107,1,1
934115,1,1
934121,4,4
934135,1,1
934137,1,1
934144,1,1
934146,1,1
934148,9,2
934153,5,4
934157,1,1
934164,101,41
934168,98,18
934172,2,2
934176,5,1
934177,203,60
934178,2,2
934190,48,23
934197,52,26
934202,9,3
934203,2,2
934210,1,1
934211,1,1
934216,87,49
934233,2,2
934240,1,1
934241,3,2
934242,1,1
934243,1,1
934244,2,2
934247,264,64
934252,1,1
934253,22,13
934254,54,34
934267,1,1
934272,1,1
934273,54,28
934274,1,1
934277,1,1
934313,1,1
934315,49,38
934316,1,1
934318,5,5
934322,80,38
934338,1,1
934344,1,1
934350,20,15
934353,2,2
934355,42,36
934358,3,3
934360,1,1
934363,186,38
934368,198,15
934373,1,1
934376,1,1
934382,1,1
934387,2,2
934392,89,52
934393,1,1
934394,1,1
934397,2,2
934399,66,32
934402,1,1
934404,1,1
934406,1,1
934407,1,1
934415,4,4
934417,2,2
934421,48,13
934422,1,1
934424,58,42
934431,1,1
934432,1,1
934434,1,1
934447,1,1
934462,30,18
934463,1,1
934464,1,1
934467,13,8
934486,38,26
934495,1,1
934507,70,32
934518,2,2
934522,1,1
934542,1,1
934545,1,1
934547,2,2
934548,10,6
934555,1,1
934557,1,1
934560,67,53
934566,3,3
934568,2,1
934574,29,17
934575,5,5
934578,6,3
934579,2,2
934597,9,8
934599,1,1
934600,48,30
934601,1,1
934602,5,4
934604,35,20
934605,1,1
934606,121,66
934608,1,1
934610,2,2
934611,3,3
934612,1,1
934613,4,4
934615,1857,130
934617,2,2
934623,1,1
934640,21,18
934643,3,3
934644,87,41
934651,2,2
934656,1,1
934660,3,2
934662,1,1
934665,1,1
934666,1,1
934668,44,12
934671,1,1
934673,1,1
934680,81,66
934689,2,2
934690,2,2
934692,3,2
934693,74,46
934695,6,6
934698,217,29
934699,15,9
934700,11,7
934701,1,1
934715,1,1
934717,1,1
934722,1,1
934730,1,1
934740,1,1
934766,1,1
934774,1,1
934794,1,1
934797,1,1
934815,1,1
934816,60,39
934824,1,1
934833,1,1
934851,11,9
934853,1,1
934857,1,1
934868,1,1
934872,1,1
934874,1,1
934876,2,2
934881,1,1
934888,1,1
934891,3,2
934902,1,1
934906,10,9
934920,3,2
934924,1,1
934934,2,2
934950,2,2
934955,19,11
934960,1,1
934966,2,2
934974,100,49
934976,1,1
934977,1,1
934984,1,1
934985,1,1
934986,66,32
934992,3,3
934995,1,1
934999,1,1
935005,62,24
935006,1,1
935007,1,1
935012,3,3
935014,1,1
935016,53,36
935018,3,3
935025,4,4
935028,1,1
935038,50,11
935049,35,16
935051,1,1
935057,1,1
935059,1,1
935061,8,4
935063,1,1
935065,1,1
935067,91,36
935071,1,1
935076,1,1
935078,14,2
935086,1,1
935101,1,1
935105,1,1
935111,73,44
935130,2,2
935135,20,13
935138,1,1
935142,7,2
935154,1,1
935159,9,7
935160,1,1
935193,1,1
935194,1,1
935207,2,2
935217,1,1
935225,1,1
935230,1,1
935231,1,1
935235,17,4
935236,1,1
935238,67,33
935246,1,1
935251,64,24
935252,1,1
935254,1,1
935255,2,2
935258,2,2
935266,1,1
935278,4,3
935281,132,57
935282,10,1
935287,2,2
935297,1,1
935302,1,1
935307,1,1
935309,1,1
935315,1,1
935323,1,1
935327,58,32
935328,1,1
935329,58,37
935335,103,65
935338,1,1
935339,1,1
935341,100,50
935348,1,1
935356,8,5
935374,1,1
935375,4,4
935376,2,2
935378,14,11
935379,3,3
935389,1,1
935402,1,1
935407,1,1
935421,1,1
935427,6,6
935431,76,36
935432,2,2
935433,1,1
935434,1,1
935443,1,1
935444,61,30
935448,44,9
935451,3,3
935453,10,10
935457,1,1
935460,4,4
935463,1,1
935470,5,1
935472,1,1
935474,1,1
935475,1,1
935480,2,2
935481,57,27
935483,1,1
935484,2,1
935487,2,1
935490,3,3
935492,7,6
935493,468,59
935495,2,2
935497,6,6
935498,5,5
935499,1,1
935500,1,1
935506,1,1
935511,68,43
935515,1,1
935535,136,48
935536,1,1
935542,1,1
935549,41,21
935550,15,11
935552,2,1
935557,1,1
935570,1,1
935571,3,3
935576,1,1
935580,4,4
935581,1,1
935586,1,1
935588,1,1
935590,1,1
935592,1,1
935604,5,4
935623,39,21
935624,2,2
935627,2,2
935630,9,7
935631,3,3
935634,1,1
935636,65,36
935637,2,2
935642,4,4
935652,1,1
935658,1,1
935661,1,1
935664,1,1
935666,1,1
935667,1,1
935676,2,2
935681,1,1
935683,5,1
935684,99,40
935686,16,7
935687,1,1
935688,1,1
935696,3,3
935698,23,9
935699,1,1
935713,1,1
935721,1,1
935725,98,50
935728,1,1
935732,1,1
935735,1,1
935742,1,1
935746,7,5
935750,1,1
935755,19,4
935765,1,1
935771,64,23
935787,1,1
935788,1,1
935800,1,1
935813,20,11
935815,1,1
935816,44,19
935817,1,1
935820,3,3
935822,50,31
935823,1,1
935827,1,1
935828,43,24
935829,1,1
935842,1,1
935851,60,23
935857,16,10
935859,2,2
935864,1,1
935867,2,2
935873,9,6
935874,2,2
935879,2,1
935880,2,2
935881,39,20
935886,1,1
935887,2,2
935892,1,1
935904,1,1
935917,2,2
935920,1,1
935921,2,2
935923,83,43
935927,66,48
935928,1,1
935929,3,3
935935,4,3
935939,77,23
935942,61,35
935949,82,46
935953,1,1
935962,2,1
935973,2,2
935975,92,17
935976,12,9
935977,2,2
935981,1,1
935984,1,1
935985,54,24
935987,1,1
935994,5,1
935996,4,4
935999,1,1
936006,43,27
936026,15,6
936040,1,1
936042,85,21
936043,1,1
936048,2,2
936058,3,3
936062,1,1
936068,84,45
936076,6,3
936081,35,9
936082,1,1
936083,2,2
936084,1,1
936085,1,1
936086,113,50
936087,2,2
936088,1,1
936092,2,2
936099,1,1
936124,2,2
936126,58,34
936131,1,1
936133,1,1
936167,1,1
936168,1,1
936171,2,2
936175,1,1
936176,1,1
936179,88,24
936186,1,1
936192,1,1
936199,2,2
936200,1,1
936214,399,43
936218,85,42
936221,1,1
936225,1,1
936228,8,2
936233,1,1
936242,66,33
936247,39,26
936249,11,10
936252,1,1
936255,2,1
936258,3,3
936262,1,1
936277,1,1
936279,1,1
936281,60,13
936285,1,1
936288,1,1
936294,75,30
936295,43,26
936296,1,1
936299,1870,108
936301,23,16
936303,2,2
936304,31,16
936306,1,1
936307,7,7
936309,2,2
936315,1,1
936317,42,24
936327,1,1
936332,1,1
936335,1,1
936336,1,1
936338,64,34
936341,1,1
936342,1,1
936343,10,8
936353,1,1
936367,1,1
936383,91,51
936384,2,2
936392,1,1
936393,1,1
936401,5,4
936402,2,1
936411,1,1
936431,268,58
936437,1,1
936451,1,1
936458,13,11
936461,32,19
936462,2,2
936466,20,5
936467,6,6
936490,2,2
936492,91,21
936496,1,1
936498,53,38
936504,1,1
936506,96,35
936507,1,1
936512,1,1
936513,2,2
936522,1,1
936523,1,1
936525,60,39
936526,1,1
936529,1,1
936533,48,21
936535,91,34
936538,1,1
936541,2,2
936542,2,2
936543,1,1
936544,2,1
936547,131,43
936549,1,1
936550,1,1
936562,2,2
936567,14,13
936572,66,33
936573,1,1
936577,1,1
936580,2,2
936581,1,1
936582,1,1
936583,1,1
936584,1,1
936589,1,1
936590,1,1
936591,2,2
936594,4,3
936595,1,1
936597,51,30
936599,84,35
936601,1,1
936606,1,1
936610,66,25
936612,1,1
936615,2,2
936616,1,1
936617,64,26
936618,71,33
936623,1,1
936626,84,43
936636,1,1
936642,1,1
936650,2,1
936656,113,45
936661,1,1
936663,14,11
936668,2,2
936685,1,1
936686,7,7
936693,2,2
936699,1,1
936700,94,41
936702,1,1
936708,2,2
936710,84,33
936716,86,37
936719,1,1
936724,79,43
936726,1,1
936732,1,1
936733,32,15
936735,1,1
936737,1,1
936739,5,3
936741,9,7
936743,2,2
936753,1,1
936755,2,2
936756,3,3
936775,5,4
936785,1,1
936786,1,1
936788,72,42
936790,1,1
936791,6,4
936792,2,2
936794,68,36
936799,5,4
936807,2,2
936812,1,1
936813,170,53
936816,2,2
936817,23,17
936825,1,1
936827,54,41
936830,2,2
936831,2,2
936833,1,1
936836,2,2
936837,1,1
936853,1,1
936872,1,1
936873,2,2
936883,1,1
936885,1,1
936886,1,1
936893,1,1
936895,1,1
936897,2,2
936899,16,13
936904,1,1
936912,1,1
936914,79,32
936921,57,41
936930,72,49
936936,1,1
936940,12,11
936948,1,1
936950,40,26
936954,2,1
936957,1,1
936959,22,4
936963,1,1
936967,34,21
936972,9,3
936976,1,1
936984,6,2
936987,1,1
936990,1,1
936992,121,43
936996,64,32
936997,42,18
937009,1,1
937027,1,1
937032,1,1
937033,1,1
937035,3,2
937047,1,1
937051,80,46
937053,1,1
937055,1,1
937057,1,1
937059,67,47
937061,2,2
937063,197,56
937066,9,9
937067,3,3
937072,1,1
937075,1,1
937076,1,1
937077,53,20
937079,2,2
937081,17,10
937083,3,3
937087,1,1
937088,1,1
937092,12,9
937093,3,2
937094,1,1
937095,7,5
937097,80,22
937101,1,1
937105,1,1
937112,1,1
937121,2,2
937137,1,1
937144,1,1
937149,1,1
937154,1,1
937155,2,2
937159,38,15
937181,79,39
937182,1,1
937202,1,1
937203,1,1
937208,24,19
937210,59,32
937214,1,1
937226,1,1
937228,87,36
937231,10,4
937240,1,1
937251,35,19
937257,2,2
937258,4,3
937269,15,1
937276,1,1
937278,1,1
937288,1,1
937290,1,1
937297,2,2
937300,2,2
937301,1,1
937302,1,1
937306,5,2
937310,2,2
937312,102,43
937314,1,1
937315,1,1
937317,38,25
937318,101,25
937324,1,1
937325,69,24
937328,1,1
937330,4,4
937331,79,33
937335,21,17
937339,1,1
937340,2,2
937344,2,2
937345,1,1
937346,1,1
937348,48,11
937367,1,1
937373,4,4
937375,82,35
937378,4,4
937379,22,9
937382,1,1
937386,2,1
937390,1,1
937391,1,1
937392,1,1
937398,1,1
937402,6,6
937403,71,36
937405,2,2
937412,50,23
937417,1,1
937423,1,1
937427,4,4
937438,1,1
937448,1,1
937467,1,1
937468,1,1
937469,1,1
937487,1,1
937493,4,4
937495,1,1
937504,57,35
937507,2,2
937509,20,11
937512,1,1
937529,3,3
937530,124,39
937532,1,1
937536,1,1
937544,233,56
937545,1,1
937546,1,1
937549,3,3
937555,1,1
937556,1,1
937561,3,3
937566,4,2
937568,1,1
937575,1,1
937579,69,48
937580,4,3
937582,1,1
937583,44,13
937586,45,19
937587,1,1
937588,1,1
937591,1,1
937592,1,1
937593,2,2
937594,1,1
937597,44,29
937599,1,1
937602,2,2
937614,20,4
937615,1,1
937621,8,1
937626,1,1
937630,2,2
937632,61,27
937640,6,6
937642,1,1
937643,2,2
937646,72,26
937647,13,6
937648,2,2
937662,30,26
937663,3,3
937665,1,1
937669,34,19
937679,3,3
937689,1,1
937695,83,40
937697,1,1
937704,1,1
937718,1,1
937720,67,38
937728,1,1
937737,1,1
937740,1,1
937751,10,4
937757,1,1
937760,1,1
937786,20,14
937791,1,1
937804,1,1
937815,17,5
937832,2,2
937840,3,2
937842,2,2
937843,1,1
937844,82,27
937846,3,3
937847,67,23
937849,1,1
937850,1,1
937852,15,5
937856,94,63
937862,93,62
937866,10,7
937867,1,1
937868,3,3
937869,23,12
937882,23,7
937885,69,43
937886,4,4
937888,2,2
937893,1,1
937896,53,20
937897,2,1
937902,1,1
937903,1,1
937905,1,1
937910,1,1
937911,53,30
937912,1,1
937914,2,2
937917,9,8
937918,1,1
937922,1,1
937927,12,11
937928,1,1
937949,4,3
937953,1,1
937960,6,6
937965,4,3
937966,1,1
937968,46,27
937977,16,7
937979,1,1
938008,1,1
938012,1,1
938013,9,7
938015,78,30
938016,1,1
938018,1,1
938025,3,3
938053,5,2
938054,38,19
938060,1,1
938067,2,2
938068,44,16
938075,104,33
938078,3,3
938080,1,1
938091,1,1
938105,1,1
938109,30,11
938119,103,54
938122,1,1
938124,6,5
938131,7,5
938132,92,37
938133,2,2
938135,1,1
938147,1,1
938151,1,1
938155,302,35
938160,1,1
938169,1,1
938170,6,5
938171,25,15
938175,81,30
938180,1,1
938182,1,1
938184,2,2
938185,1,1
938186,1,1
938189,2,2
938199,5,5
938207,1,1
938215,1,1
938232,1,1
938241,15,8
938244,1,1
938251,310,99
938252,1,1
938254,4,4
938256,1,1
938257,3,3
938260,78,26
938261,1,1
938265,1,1
938266,2,2
938280,1,1
938281,6,6
938282,34,16
938287,2,2
938299,1,1
938301,1,1
938306,1,1
938307,1,1
938308,1,1
938314,2,2
938319,69,28
938331,76,41
938333,1,1
938334,1,1
938336,1,1
938339,1058,100
938340,5,1
938344,7,5
938347,1,1
938350,1,1
938351,1,1
938353,1,1
938354,1,1
938355,68,40
938356,3,3
938358,1,1
938360,1,1
938363,7,4
938369,2,2
938379,1,1
938380,1,1
938383,1,1
938385,71,45
938387,88,34
938400,1,1
938405,1,1
938412,61,24
938413,1,1
938416,5,5
938418,87,33
938419,17,9
938420,2,1
938423,1,1
938430,1,1
938431,3,3
938434,1,1
938436,1,1
938439,1,1
938440,1,1
938442,1,1
938448,1,1
938460,214,27
938462,2,2
938466,1,1
938470,79,33
938472,81,44
938476,1,1
938487,2,1
938488,1,1
938494,65,33
938497,1,1
938501,1,1
938511,1,1
938514,1,1
938515,1,1
938518,1,1
938521,1,1
938529,1,1
938532,14,11
938534,1,1
938535,1,1
938550,7,6
938551,99,22
938552,37,23
938554,36,17
938555,1,1
938556,111,41
938557,8,7
938558,2,2
938559,1,1
938569,98,42
938570,2,2
938572,57,20
938575,2,2
938576,1,1
938578,60,29
938579,3,2
938581,1,1
938582,3,2
938584,2,2
938585,1,1
938590,4,4
938591,1,1
938595,1,1
938601,1,1
938603,1,1
938604,2,2
938606,1,1
938616,1,1
938622,73,31
938625,70,24
938627,6,5
938629,36,27
938645,1,1
938660,2,2
938663,2,2
938664,1,1
938666,27,8
938668,1,1
938672,1,1
938677,1,1
938678,86,33
938679,1,1
938684,1,1
938702,6,3
938716,1,1
938720,1,1
938722,2,2
938726,2,2
938727,14,12
938732,41,26
938733,1,1
938737,2,2
938743,2,2
938744,23,8
938750,1,1
938751,1,1
938752,2,2
938754,1,1
938755,1,1
938756,88,26
938760,1,1
938761,86,43
938762,1,1
938766,1,1
938767,2,2
938770,1,1
938779,1,1
938780,23,18
938781,3,3
938782,4,4
938784,64,14
938786,205,82
938788,83,45
938789,1,1
938797,1,1
938799,55,35
938801,1,1
938806,1,1
938813,1,1
938815,1,1
938816,80,18
938830,4,4
938831,20,7
938832,15,7
938834,11,8
938835,1,1
938836,81,41
938837,82,38
938838,3,3
938839,3,3
938841,1,1
938843,1,1
938844,25,18
938846,64,46
938847,14,10
938849,1,1
938851,9,7
938856,3,3
938857,1,1
938861,1,1
938880,2,2
938884,1,1
938885,15,11
938887,3,3
938894,2,2
938895,1,1
938900,1,1
938903,2,2
938916,1,1
938922,1,1
938923,44,20
938924,1,1
938925,1,1
938930,51,24
938944,1,1
938945,13,4
938952,3,3
938959,1,1
938960,3,3
938961,1,1
938969,1,1
938970,7,6
938976,1,1
938986,1,1
938994,4,4
939000,19,12
939001,32,20
939002,3,3
939017,21,7
939020,13,9
939038,3,3
939063,5,5
939065,1,1
939067,1,1
939093,1,1
939095,2,2
939099,3,2
939101,4,4
939105,30,21
939106,116,26
939112,3,2
939119,4,4
939122,1,1
939124,1,1
939126,1,1
939145,1,1
939157,1,1
939158,4,4
939159,1,1
939160,1,1
939161,2,2
939162,1,1
939163,3,3
939165,1,1
939167,58,34
939168,1,1
939172,21,14
939181,2,2
939204,1,1
939211,107,35
939214,28,18
939220,1,1
939223,1,1
939226,2,2
939241,4,3
939242,1,1
939244,1,1
939247,1,1
939249,18,14
939250,1,1
939256,77,40
939271,59,33
939277,1,1
939287,13,8
939297,1,1
939298,3,2
939299,1,1
939302,49,17
939304,1,1
939312,5,4
939313,1,1
939318,83,44
939326,1,1
939345,62,32
939348,4,4
939355,1,1
939357,2,1
939359,85,53
939386,1,1
939392,1,1
939407,1,1
939408,1,1
939413,35,23
939414,1,1
939418,6,5
939421,67,36
939426,1,1
939453,1,1
939467,1,1
939468,48,25
939474,1,1
939490,1,1
939500,1,1
939502,1,1
939503,3,3
939506,1,1
939507,47,12
939508,44,24
939509,9,6
939520,9,5
939522,83,25
939523,1,1
939526,6,4
939527,3,3
939528,1,1
939529,34,25
939532,1,1
939536,1,1
939538,1,1
939539,1,1
939542,83,60
939547,1,1
939560,1,1
939574,3,3
939575,1,1
939578,1,1
939579,1,1
939580,33,24
939586,232,82
939588,10,10
939591,1,1
939592,63,37
939599,1,1
939600,1,1
939601,1,1
939608,1,1
939611,63,35
939621,2,2
939623,2,1
939630,1,1
939631,35,24
939634,1,1
939636,2,2
939637,5,4
939644,4,3
